Cyanocorax dickeyi
Cyanocorax affinis
Cyanocorax yncas
Cyanocorax melanocyaneus
Cyanocorax sanblasianus
Cyanocorax yucatanicus
Cyanocorax beecheii
Gymnorhinus cyanocephalus
Cyanocitta stelleri
Cyanocitta cristata
Aphelocoma coerulescens
Aphelocoma insularis
Aphelocoma californica
Aphelocoma ultramarina
Aphelocoma wollweberi
Aphelocoma unicolor
Nucifraga columbiana
Pica hudsonia
Pica nuttalli
Corvus monedula
Corvus brachyrhynchos
Corvus caurinus
Corvus palmarum
Corvus nasicus
Corvus leucognaphalus
Corvus jamaicensis
Corvus imparatus
Corvus sinaloae
Corvus ossifragus
Corvus hawaiiensis
Corvus cryptoleucus
Corvus corax
Chasiempis sclateri
Chasiempis ibidis
Chasiempis sandwichensis
Alauda arvensis
Eremophila alpestris
Progne subis
Progne cryptoleuca
Progne dominicensis
Progne sinaloae
Progne chalybea
Progne elegans
Progne tapera
Tachycineta bicolor
Tachycineta albilinea
Tachycineta euchrysea
Tachycineta thalassina
Tachycineta cyaneoviridis
Pygochelidon cyanoleuca
Notiochelidon pileata
Neochelidon tibialis
Stelgidopteryx serripennis
Stelgidopteryx ruficollis
Riparia riparia
Petrochelidon pyrrhonota
Petrochelidon fulva
Hirundo rustica
Delichon urbicum
Poecile carolinensis
Poecile atricapillus
Poecile gambeli
Poecile sclateri
Poecile rufescens
Poecile hudsonicus
Poecile cinctus
Baeolophus wollweberi
Baeolophus inornatus
Baeolophus ridgwayi
Baeolophus bicolor
Baeolophus atricristatus
Auriparus flaviceps
Psaltriparus minimus
Sitta canadensis
Sitta carolinensis
Sitta pygmaea
Sitta pusilla
Certhia americana
Campylorhynchus albobrunneus
Campylorhynchus zonatus
Campylorhynchus megalopterus
Campylorhynchus chiapensis
Campylorhynchus rufinucha
Campylorhynchus gularis
Campylorhynchus jocosus
Campylorhynchus yucatanicus
Campylorhynchus brunneicapillus
Salpinctes obsoletus
Catherpes mexicanus
Hylorchilus sumichrasti
Hylorchilus navai
Thryothorus spadix
Thryothorus atrogularis
Thryothorus fasciatoventris
Thryothorus nigricapillus
Thryothorus semibadius
Thryothorus leucopogon
Thryothorus thoracicus
Thryothorus rutilus
Thryothorus maculipectus
Thryothorus rufalbus
Thryothorus sinaloa
Thryothorus pleurostictus
Thryothorus ludovicianus
Thryothorus felix
Thryothorus leucotis
Thryothorus modestus
Thryomanes bewickii
Ferminia cerverai
Troglodytes aedon
Troglodytes sissonii
Troglodytes tanneri
Troglodytes rufociliatus
Troglodytes ochraceus
Troglodytes pacificus
Troglodytes hiemalis
Cistothorus platensis
Cistothorus palustris
Uropsila leucogastra
Thryorchilus browni
Henicorhina leucosticta
Henicorhina leucophrys
Microcerculus philomela
Microcerculus marginatus
Cyphorhinus phaeocephalus
Microbates cinereiventris
Ramphocaenus melanurus
Polioptila caerulea
Polioptila lembeyei
Polioptila californica
Polioptila melanura
Polioptila nigriceps
Polioptila albiloris
Polioptila plumbea
Polioptila schistaceigula
Cinclus mexicanus
Pycnonotus cafer
Pycnonotus jocosus
Regulus satrapa
Regulus calendula
Cettia diphone
Phylloscopus trochilus
Phylloscopus sibilatrix
Phylloscopus fuscatus
Phylloscopus proregulus
Phylloscopus inornatus
Phylloscopus borealis
Sylvia curruca
Chamaea fasciata
Zosterops japonicus
Garrulax pectoralis
Garrulax canorus
Leiothrix lutea
Acrocephalus familiaris
Acrocephalus schoenobaenus
Donacobius atricapilla
Locustella ochotensis
Locustella lanceolata
Muscicapa griseisticta
Muscicapa dauurica
Muscicapa striata
Muscicapa sibirica
Copsychus malabaricus
Luscinia sibilans
Luscinia calliope
Luscinia svecica
Luscinia cyane
Tarsiger cyanurus
Ficedula narcissina
Ficedula mugimaki
Ficedula albicilla
Oenanthe oenanthe
Saxicola torquatus
Sialia sialis
Sialia mexicana
Sialia currucoides
Myadestes townsendi
Myadestes occidentalis
Myadestes elisabeth
Myadestes genibarbis
Myadestes melanops
Myadestes coloratus
Myadestes unicolor
Myadestes myadestinus
Myadestes woahensis
Myadestes lanaiensis
Myadestes obscurus
Myadestes palmeri
Catharus gracilirostris
Catharus aurantiirostris
Catharus fuscater
Catharus occidentalis
Catharus frantzii
Catharus mexicanus
Catharus dryas
Catharus fuscescens
Catharus minimus
Catharus bicknelli
Catharus ustulatus
Catharus guttatus
Hylocichla mustelina
Turdus merula
Turdus obscurus
Turdus naumanni
Turdus pilaris
Turdus iliacus
Turdus philomelos
Turdus nigrescens
Turdus infuscatus
Turdus plebejus
Turdus fumigatus
Turdus obsoletus
Turdus grayi
Turdus nudigenis
Turdus jamaicensis
Turdus assimilis
Turdus rufopalliatus
Turdus rufitorques
Turdus migratorius
Turdus swalesi
Turdus aurantius
Turdus ravidus
Turdus plumbeus
Turdus lherminieri
Ixoreus naevius
Ridgwayia pinicola
Dumetella carolinensis
Melanoptila glabrirostris
Mimus polyglottos
Mimus gilvus
Mimus graysoni
Mimus gundlachii
Oreoscoptes montanus
Toxostoma rufum
Toxostoma longirostre
Toxostoma guttatum
Toxostoma cinereum
Toxostoma bendirei
Toxostoma ocellatum
Toxostoma curvirostre
Toxostoma redivivum
Toxostoma crissale
Toxostoma lecontei
Ramphocinclus brachyurus
Melanotis caerulescens
Melanotis hypoleucus
Allenia fusca
Margarops fuscatus
Cinclocerthia ruficauda
Cinclocerthia gutturalis
Sturnus vulgaris
Acridotheres tristis
Gracula religiosa
Prunella montanella
Motacilla tschutschensis
Motacilla citreola
Motacilla cinerea
Motacilla alba
Anthus trivialis
Anthus hodgsoni
Anthus gustavi
Anthus cervinus
Anthus rubescens
Anthus spragueii
Anthus lutescens
Bombycilla garrulus
Bombycilla cedrorum
Moho braccatus
Moho apicalis
Moho bishopi
Moho nobilis
Chaetoptila angustipluma
Phainoptila melanoxantha
Ptilogonys cinereus
Ptilogonys caudatus
Phainopepla nitens
Dulus dominicus
Peucedramus taeniatus
Calcarius lapponicus
Calcarius ornatus
Calcarius pictus
Rhynchophanes mccownii
Plectrophenax nivalis
Plectrophenax hyperboreus
Seiurus aurocapilla
Helmitheros vermivorum
Parkesia motacilla
Parkesia noveboracensis
Vermivora bachmanii
Vermivora chrysoptera
Vermivora cyanoptera
Mniotilta varia
Protonotaria citrea
Limnothlypis swainsonii
Oreothlypis superciliosa
Oreothlypis gutturalis
Oreothlypis peregrina
Oreothlypis celata
Oreothlypis crissalis
Oreothlypis luciae
Oreothlypis ruficapilla
Oreothlypis virginiae
Leucopeza semperi
Oporornis agilis
Geothlypis poliocephala
Geothlypis aequinoctialis
Geothlypis tolmiei
Geothlypis philadelphia
Geothlypis formosa
Geothlypis semiflava
Geothlypis speciosa
Geothlypis beldingi
Geothlypis rostrata
Geothlypis flavovelata
Geothlypis trichas
Geothlypis nelsoni
Catharopeza bishopi
Setophaga plumbea
Setophaga angelae
Setophaga pharetra
Setophaga citrina
Setophaga ruticilla
Setophaga kirtlandii
Setophaga tigrina
Setophaga cerulea
Setophaga americana
Setophaga pitiayumi
Setophaga magnolia
Setophaga castanea
Setophaga fusca
Setophaga petechia
Setophaga pensylvanica
Setophaga striata
Setophaga caerulescens
Setophaga palmarum
Setophaga pityophila
Setophaga pinus
Setophaga coronata
Setophaga dominica
Setophaga flavescens
Setophaga vitellina
Setophaga discolor
Setophaga adelaidae
Setophaga subita
Setophaga delicata
Setophaga graciae
Setophaga nigrescens
Setophaga townsendi
Setophaga occidentalis
Setophaga chrysoparia
Setophaga virens
Myiothlypis fulvicauda
Basileuterus lachrymosus
Basileuterus rufifrons
Basileuterus melanogenys
Basileuterus ignotus
Basileuterus belli
Basileuterus culicivorus
Basileuterus tristriatus
Cardellina canadensis
Cardellina pusilla
Cardellina rubrifrons
Cardellina rubra
Cardellina versicolor
Myioborus pictus
Myioborus miniatus
Myioborus torquatus
Zeledonia coronata
Icteria virens
Xenoligea montana
Microligea palustris
Teretistris fernandinae
Teretistris fornsi
Coereba flaveola
Conirostrum leucogenys
Nesospingus speculiferus
Hemithraupis flavicollis
Chrysothlypis chrysomelas
Phaenicophilus palmarum
Phaenicophilus poliocephalus
Calyptophilus tertius
Calyptophilus frugivorus
Rhodinocichla rosea
Mitrospingus cassinii
Eucometis penicillata
Lanio aurantius
Lanio leucothorax
Heterospingus rubrifrons
Heterospingus xanthopygius
Tachyphonus luctuosus
Tachyphonus delatrii
Tachyphonus rufus
Ramphocelus sanguinolentus
Ramphocelus dimidiatus
Ramphocelus passerinii
Ramphocelus costaricensis
Ramphocelus flammigerus
Spindalis zena
Spindalis nigricephala
Spindalis dominicensis
Spindalis portoricensis
Thraupis episcopus
Thraupis abbas
Thraupis palmarum
Bangsia arcaei
Tangara palmeri
Tangara cabanisi
Tangara cucullata
Tangara larvata
Tangara guttata
Tangara fucosa
Tangara dowii
Tangara inornata
Tangara lavinia
Tangara gyrola
Tangara florida
Tangara icterocephala
Dacnis venusta
Dacnis cayana
Dacnis viguieri
Chlorophanes spiza
Cyanerpes lucidus
Cyanerpes caeruleus
Cyanerpes cyaneus
Tersina viridis
Saltator albicollis
Saltator striatipectus
Saltator coerulescens
Saltator maximus
Saltator atriceps
Saltator grossus
Volatinia jacarina
Sporophila schistacea
Sporophila americana
Sporophila torqueola
Sporophila nigricollis
Sporophila minuta
Oryzoborus nuttingi
Oryzoborus funereus
Oryzoborus crassirostris
Melopyrrha nigra
Tiaris canorus
Tiaris olivaceus
Tiaris bicolor
Loxipasser anoxanthus
Loxigilla portoricensis
Loxigilla violacea
Loxigilla noctis
Loxigilla barbadensis
Euneornis campestris
Melanospiza richardsoni
Pinaroloxias inornata
Haplospiza rustica
Acanthidops bairdi
Diglossa baritula
Diglossa plumbea
Sicalis flaveola
Sicalis luteola
Emberizoides herbicola
Paroaria coronata
Paroaria capitata
Pselliophorus tibialis
Pselliophorus luteoviridis
Pezopetes capitalis
Arremon aurantiirostris
Arremon crassirostris
Arremon brunneinucha
Arremon virenticeps
Arremon torquatus
Arremonops rufivirgatus
Arremonops chloronotus
Arremonops conirostris
Atlapetes albinucha
Atlapetes pileatus
Pipilo ocai
Pipilo chlorurus
Pipilo maculatus
Pipilo erythrophthalmus
Aimophila rufescens
Aimophila ruficeps
Aimophila notosticta
Melozone leucotis
Melozone biarcuata
Melozone kieneri
Melozone fusca
Melozone albicollis
Melozone crissalis
Melozone aberti
Peucaea sumichrasti
Peucaea carpalis
Peucaea ruficauda
Peucaea humeralis
Peucaea mystacalis
Peucaea botterii
Peucaea cassinii
Peucaea aestivalis
Oriturus superciliosus
Torreornis inexpectata
Spizella arborea
Spizella passerina
Spizella pallida
Spizella breweri
Spizella pusilla
Spizella wortheni
Spizella atrogularis
Pooecetes gramineus
Chondestes grammacus
Amphispiza quinquestriata
Amphispiza bilineata
Amphispiza belli
Calamospiza melanocorys
Passerculus sandwichensis
Ammodramus savannarum
Ammodramus bairdii
Ammodramus henslowii
Ammodramus leconteii
Ammodramus nelsoni
Ammodramus caudacutus
Ammodramus maritimus
Xenospiza baileyi
Passerella iliaca
Melospiza melodia
Melospiza lincolnii
Melospiza georgiana
Zonotrichia capensis
Zonotrichia albicollis
Zonotrichia querula
Zonotrichia leucophrys
Zonotrichia atricapilla
Junco vulcani
Junco hyemalis
Junco phaeonotus
Chlorospingus ophthalmicus
Chlorospingus tacarcunae
Chlorospingus inornatus
Chlorospingus pileatus
Chlorospingus flavigularis
Chlorospingus canigularis
Emberiza leucocephalos
Emberiza chrysophrys
Emberiza pusilla
Emberiza rustica
Emberiza elegans
Emberiza aureola
Emberiza variabilis
Emberiza pallasi
Emberiza schoeniclus
Piranga roseogularis
Piranga flava
Piranga rubra
Piranga olivacea
Piranga ludoviciana
Piranga bidentata
Piranga leucoptera
Piranga erythrocephala
Habia rubica
Habia fuscicauda
Habia atrimaxillaris
Chlorothraupis carmioli
Chlorothraupis olivacea
Caryothraustes poliogaster
Caryothraustes canadensis
Rhodothraupis celaeno
Cardinalis cardinalis
Cardinalis sinuatus
Pheucticus chrysopeplus
Pheucticus tibialis
Pheucticus ludovicianus
Pheucticus melanocephalus
Granatellus venustus
Granatellus sallaei
Amaurospiza concolor
Cyanocompsa cyanoides
Cyanocompsa parellina
Passerina caerulea
Passerina amoena
Passerina cyanea
Passerina rositae
Passerina leclancherii
Passerina versicolor
Passerina ciris
Spiza americana
Dolichonyx oryzivorus
Agelaius phoeniceus
Agelaius assimilis
Agelaius tricolor
Agelaius humeralis
Agelaius xanthomus
Nesopsar nigerrimus
Chrysomus icterocephalus
Sturnella militaris
Sturnella magna
Sturnella neglecta
Xanthocephalus xanthocephalus
Dives dives
Dives atroviolaceus
Euphagus carolinus
Euphagus cyanocephalus
Quiscalus quiscula
Quiscalus major
Quiscalus mexicanus
Quiscalus palustris
Quiscalus nicaraguensis
Quiscalus niger
Quiscalus lugubris
Molothrus bonariensis
Molothrus aeneus
Molothrus ater
Molothrus oryzivorus
Icterus northropi
Icterus melanopsis
Icterus dominicensis
Icterus portoricensis
Icterus laudabilis
Icterus oberi
Icterus bonana
Icterus wagleri
Icterus maculialatus
Icterus prosthemelas
Icterus spurius
Icterus cucullatus
Icterus chrysater
Icterus auricapillus
Icterus mesomelas
Icterus icterus
Icterus pustulatus
Icterus bullockii
Icterus auratus
Icterus leucopteryx
Icterus pectoralis
Icterus gularis
Icterus graduacauda
Icterus galbula
Icterus abeillei
Icterus parisorum
Amblycercus holosericeus
Cacicus uropygialis
Cacicus cela
Cacicus melanicterus
Psarocolius decumanus
Psarocolius wagleri
Psarocolius montezuma
Psarocolius guatimozinus
Fringilla coelebs
Fringilla montifringilla
Euphonia jamaica
Euphonia affinis
Euphonia luteicapilla
Euphonia laniirostris
Euphonia hirundinacea
Euphonia musica
Euphonia elegantissima
Euphonia fulvicrissa
Euphonia imitans
Euphonia gouldi
Euphonia minuta
Euphonia anneae
Euphonia xanthogaster
Chlorophonia flavirostris
Chlorophonia occipitalis
Chlorophonia callophrys
Leucosticte tephrocotis
Leucosticte atrata
Leucosticte australis
Pinicola enucleator
Carpodacus erythrinus
Carpodacus purpureus
Carpodacus cassinii
Carpodacus mexicanus
Loxia curvirostra
Loxia megaplaga
Loxia leucoptera
Acanthis flammea
Acanthis hornemanni
Spinus spinus
Spinus pinus
Spinus atriceps
Spinus notatus
Spinus xanthogastrus
Spinus cucullatus
Spinus dominicensis
Spinus psaltria
Spinus lawrencei
Spinus tristis
Carduelis carduelis
Chloris sinica
Serinus mozambicus
Serinus canaria
Pyrrhula pyrrhula
Coccothraustes abeillei
Coccothraustes vespertinus
Coccothraustes coccothraustes
Telespiza cantans
Telespiza ultima
Psittirostra psittacea
Dysmorodrepanis munroi
Loxioides bailleui
Rhodacanthis flaviceps
Rhodacanthis palmeri
Chloridops kona
Pseudonestor xanthophrys
Hemignathus virens
Hemignathus flavus
Hemignathus kauaiensis
Hemignathus sagittirostris
Hemignathus obscurus
Hemignathus ellisianus
Hemignathus lucidus
Hemignathus munroi
Magumma parva
Oreomystis bairdi
Oreomystis mana
Paroreomyza maculata
Paroreomyza flammea
Paroreomyza montana
Loxops caeruleirostris
Loxops coccineus
Ciridops anna
Vestiaria coccinea
Drepanis pacifica
Drepanis funerea
Palmeria dolei
Himatione sanguinea
Melamprosops phaeosoma
Passer domesticus
Passer montanus
Ploceus cucullatus
Euplectes franciscanus
Euplectes afer
Uraeginthus bengalus
Estrilda caerulescens
Estrilda melpoda
Estrilda troglodytes
Estrilda astrild
Amandava amandava
Lonchura malabarica
Lonchura cantans
Lonchura cucullata
Lonchura punctulata
Lonchura malacca
Lonchura atricapilla
Padda oryzivora
Vidua macroura
