1	112	16981451	English	\N	\N	2015-08-11 19:12:53	2015-08-11 19:12:53
1	113	11909844	English	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	114	11913117	English	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	115	16981458	English	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	116	11910532	English	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	117	11910532	English	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	118	11910532	French	\N	\N	2015-08-11 19:12:54	2015-08-11 19:12:54
1	119	11910532	Spanish	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	120	11910532	English	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	121	11914915	English	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	122	16981464	English	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	123	16981468	English	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	124	16981472	English	\N	\N	2015-08-11 19:12:55	2015-08-11 19:12:55
1	125	16981487	English	\N	\N	2015-08-11 19:12:56	2015-08-11 19:12:56
1	126	16981490	English	\N	\N	2015-08-11 19:12:56	2015-08-11 19:12:56
1	127	16981494	English	\N	\N	2015-08-11 19:12:56	2015-08-11 19:12:56
1	128	16981498	English	\N	\N	2015-08-11 19:12:56	2015-08-11 19:12:56
1	129	16981502	English	\N	\N	2015-08-11 19:12:56	2015-08-11 19:12:56
1	132	16981506	English	\N	\N	2015-08-11 19:12:57	2015-08-11 19:12:57
1	133	16981510	English	\N	\N	2015-08-11 19:12:58	2015-08-11 19:12:58
1	134	16981514	English	\N	\N	2015-08-11 19:12:58	2015-08-11 19:12:58
1	135	16981518	English	\N	\N	2015-08-11 19:12:58	2015-08-11 19:12:58
1	136	16981525	English	\N	\N	2015-08-11 19:12:58	2015-08-11 19:12:58
1	137	16981529	English	\N	\N	2015-08-11 19:12:58	2015-08-11 19:12:58
1	138	16981537	English	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	139	16981545	English	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	140	16980302	English	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	141	16980302	French	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	142	16980302	Spanish	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	143	16980302	English	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	145	11909796	English	\N	\N	2015-08-11 19:12:59	2015-08-11 19:12:59
1	149	11913128	English	\N	\N	2015-08-11 19:13:00	2015-08-11 19:13:00
1	150	11910391	English	\N	\N	2015-08-11 19:13:01	2015-08-11 19:13:01
1	151	11909291	English	\N	\N	2015-08-11 19:13:02	2015-08-11 19:13:02
1	152	11913046	English	\N	\N	2015-08-11 19:13:02	2015-08-11 19:13:02
1	159	11909200	English	\N	\N	2015-08-11 19:13:08	2015-08-11 19:13:08
1	160	11909475	English	\N	\N	2015-08-11 19:13:08	2015-08-11 19:13:08
1	162	16982073	English	\N	\N	2015-08-11 19:13:08	2015-08-11 19:13:08
1	163	16980190	English	\N	\N	2015-08-11 19:13:09	2015-08-11 19:13:09
1	164	16982092	English	\N	\N	2015-08-11 19:13:09	2015-08-11 19:13:09
1	165	16980516	English	\N	\N	2015-08-11 19:13:10	2015-08-11 19:13:10
1	166	16980516	French	\N	\N	2015-08-11 19:13:10	2015-08-11 19:13:10
1	167	16980516	Spanish	\N	\N	2015-08-11 19:13:10	2015-08-11 19:13:10
1	168	11930132	English	\N	\N	2015-08-11 19:13:10	2015-08-11 19:13:10
1	169	11909726	English	\N	\N	2015-08-11 19:13:11	2015-08-11 19:13:11
1	170	11909730	English	\N	\N	2015-08-11 19:13:11	2015-08-11 19:13:11
1	171	11909730	French	\N	\N	2015-08-11 19:13:11	2015-08-11 19:13:11
1	173	11910509	English	\N	\N	2015-08-11 19:13:12	2015-08-11 19:13:12
1	174	11910509	French	\N	\N	2015-08-11 19:13:12	2015-08-11 19:13:12
1	175	11909019	English	\N	\N	2015-08-11 19:13:13	2015-08-11 19:13:13
1	176	11909019	Spanish	\N	\N	2015-08-11 19:13:13	2015-08-11 19:13:13
1	177	11909019	French	\N	\N	2015-08-11 19:13:13	2015-08-11 19:13:13
1	178	11910354	English	\N	\N	2015-08-11 19:13:14	2015-08-11 19:13:14
1	180	11910398	English	\N	\N	2015-08-11 19:13:14	2015-08-11 19:13:14
1	182	11913064	English	\N	\N	2015-08-11 19:13:15	2015-08-11 19:13:15
1	183	11913057	English	\N	\N	2015-08-11 19:13:16	2015-08-11 19:13:16
1	184	11910373	French	\N	\N	2015-08-11 19:13:16	2015-08-11 19:13:16
1	185	11910373	Spanish	\N	\N	2015-08-11 19:13:16	2015-08-11 19:13:16
1	186	11910373	English	\N	\N	2015-08-11 19:13:16	2015-08-11 19:13:16
1	187	11910373	French	\N	\N	2015-08-11 19:13:16	2015-08-11 19:13:16
1	188	16982555	English	\N	\N	2015-08-11 19:13:17	2015-08-11 19:13:17
1	189	16982559	English	\N	\N	2015-08-11 19:13:17	2015-08-11 19:13:17
1	190	11909403	Spanish	\N	\N	2015-08-11 19:13:17	2015-08-11 19:13:17
1	191	11909403	English	\N	\N	2015-08-11 19:13:17	2015-08-11 19:13:17
1	192	11909403	French	\N	\N	2015-08-11 19:13:17	2015-08-11 19:13:17
1	193	19752023	English	\N	\N	2015-08-11 19:13:18	2015-08-11 19:13:18
1	194	19752023	Spanish	\N	\N	2015-08-11 19:13:18	2015-08-11 19:13:18
1	195	19752023	French	\N	\N	2015-08-11 19:13:18	2015-08-11 19:13:18
1	200	11911164	English	\N	\N	2015-08-11 19:13:20	2015-08-11 19:13:20
1	201	16982819	English	\N	\N	2015-08-11 19:13:21	2015-08-11 19:13:21
1	202	16981753	English	\N	\N	2015-08-11 19:13:21	2015-08-11 19:13:21
1	203	16981757	English	\N	\N	2015-08-11 19:13:21	2015-08-11 19:13:21
1	206	11916218	English	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	207	11912784	English	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	208	11912784	English	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	209	11910415	English	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	210	11910415	Spanish	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	211	11910415	French	\N	\N	2015-08-11 19:13:22	2015-08-11 19:13:22
1	212	11916220	English	\N	\N	2015-08-11 19:13:23	2015-08-11 19:13:23
1	213	11909754	English	\N	\N	2015-08-11 19:13:23	2015-08-11 19:13:23
1	214	16982821	English	\N	\N	2015-08-11 19:13:24	2015-08-11 19:13:24
1	215	16982826	English	\N	\N	2015-08-11 19:13:24	2015-08-11 19:13:24
1	216	16982833	English	\N	\N	2015-08-11 19:13:24	2015-08-11 19:13:24
1	217	11916242	English	\N	\N	2015-08-11 19:13:24	2015-08-11 19:13:24
1	218	16982840	English	\N	\N	2015-08-11 19:13:25	2015-08-11 19:13:25
1	219	11916250	English	\N	\N	2015-08-11 19:13:25	2015-08-11 19:13:25
1	220	16982847	English	\N	\N	2015-08-11 19:13:26	2015-08-11 19:13:26
1	221	16982847	English	\N	\N	2015-08-11 19:13:26	2015-08-11 19:13:26
1	222	16982850	English	\N	\N	2015-08-11 19:13:27	2015-08-11 19:13:27
1	223	16982852	English	\N	\N	2015-08-11 19:13:27	2015-08-11 19:13:27
1	224	16982855	English	\N	\N	2015-08-11 19:13:27	2015-08-11 19:13:27
1	225	16982859	English	\N	\N	2015-08-11 19:13:27	2015-08-11 19:13:27
1	226	16982863	English	\N	\N	2015-08-11 19:13:27	2015-08-11 19:13:27
1	227	16982866	English	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
1	228	16982870	English	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
1	229	16982874	English	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
1	230	16982879	English	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
1	232	11910367	English	\N	\N	2015-08-11 19:13:28	2015-08-11 19:13:28
