1	726943	6848336	\N	\N	species	6848336	\N	Animalia|Chordata|Aves|Galliformes|Odontophoridae|Colinus|Colinus cristatus	2362377|2362754|2363138|2363215|2363235|2416947|6848336	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726947	6848340	\N	\N	species	6848340	\N	Animalia|Chordata|Aves|Galliformes|Odontophoridae|Callipepla|Callipepla gambelii	2362377|2362754|2363138|2363215|2363235|2416948|6848340	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726951	6848344	\N	\N	species	6848344	\N	Animalia|Chordata|Aves|Galliformes|Phasianidae|Phasianus|Phasianus colchicus	2362377|2362754|2363138|2363215|2363216|2423458|6848344	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726955	6848348	\N	\N	species	6848348	\N	Animalia|Chordata|Aves|Galliformes|Phasianidae|Alectoris|Alectoris graeca	2362377|2362754|2363138|2363215|2363216|2423459|6848348	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726959	6848352	\N	\N	species	6848352	\N	Animalia|Chordata|Aves|Galliformes|Phasianidae|Perdix|Perdix perdix	2362377|2362754|2363138|2363215|2363216|2423460|6848352	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726963	6848356	\N	\N	species	6848356	\N	Animalia|Chordata|Aves|Galliformes|Odontophoridae|Odontophorus|Odontophorus atrifrons	2362377|2362754|2363138|2363215|2363235|2423463|6848356	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	726967	6848360	\N	\N	species	6848360	\N	Animalia|Chordata|Aves|Galliformes|Odontophoridae|Odontophorus|Odontophorus dialeucos	2362377|2362754|2363138|2363215|2363235|2423463|6848360	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728226	6849619	\N	\N	species	6849619	\N	Animalia|Chordata|Aves|Passeriformes|Mimidae|Toxostoma|Toxostoma longirostre	2362377|2362754|2363138|2363139|2363246|2493404|6849619	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728230	6849623	\N	\N	species	6849623	\N	Animalia|Chordata|Aves|Passeriformes|Mimidae|Toxostoma|Toxostoma redivivum	2362377|2362754|2363138|2363139|2363246|2493404|6849623	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728234	6849627	\N	\N	species	6849627	\N	Animalia|Chordata|Aves|Passeriformes|Mimidae|Oreoscoptes|Oreoscoptes montanus	2362377|2362754|2363138|2363139|2363246|2493405|6849627	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728238	6849631	\N	\N	species	6849631	\N	Animalia|Chordata|Aves|Passeriformes|Muscicapidae|Muscicapa|Muscicapa sibirica	2362377|2362754|2363138|2363139|2363242|2416992|6849631	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728242	6849635	\N	\N	species	6849635	\N	Animalia|Chordata|Aves|Passeriformes|Sylviidae|Cettia|Cettia diphone	2362377|2362754|2363138|2363139|2363166|2416994|6849635	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728246	6849639	\N	\N	species	6849639	\N	Animalia|Chordata|Aves|Passeriformes|Monarchidae|Clytorhynchus|Clytorhynchus vitiensis	2362377|2362754|2363138|2363139|2363244|2416997|6849639	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728250	6849643	\N	\N	species	6849643	\N	Animalia|Chordata|Aves|Passeriformes|Monarchidae|Myiagra|Myiagra erythrops	2362377|2362754|2363138|2363139|2363244|2417000|6849643	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728254	6849647	\N	\N	species	6849647	\N	Animalia|Chordata|Aves|Passeriformes|Rhipiduridae|Rhipidura|Rhipidura lepida	2362377|2362754|2363138|2363139|2363183|2377739|6849647	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728258	6849651	\N	\N	species	6849651	\N	Animalia|Chordata|Aves|Passeriformes|Remizidae|Auriparus|Auriparus flaviceps	2362377|2362754|2363138|2363139|2363186|2417002|6849651	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728262	6849655	\N	\N	species	6849655	\N	Animalia|Chordata|Aves|Passeriformes|Sittidae|Sitta|Sitta pusilla	2362377|2362754|2363138|2363139|2363175|2378241|6849655	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728266	6849659	\N	\N	species	6849659	\N	Animalia|Chordata|Aves|Passeriformes|Meliphagidae|Chaetoptila|Chaetoptila angustipluma	2362377|2362754|2363138|2363139|2363250|2417178|6849659	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728270	6849663	\N	\N	species	6849663	\N	Animalia|Chordata|Aves|Passeriformes|Meliphagidae|Moho|Moho bishopi	2362377|2362754|2363138|2363139|2363250|2417181|6849663	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
1	728274	6849667	\N	\N	species	6849667	\N	Animalia|Chordata|Aves|Passeriformes|Sylviidae|Chamaea|Chamaea fasciata	2362377|2362754|2363138|2363139|2363166|2417183|6849667	2012-07-10 12:14:56	2012-07-10 12:14:56	1	\N	\N
