14729	Bulbochaete mirabilis	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Bulbochaete mirabilis Wittrock","normalized":"Bulbochaete mirabilis Wittrock","canonical":"Bulbochaete mirabilis","hybrid":false,"details":[{"genus":{"string":"Bulbochaete"},"species":{"string":"mirabilis","authorship":"Wittrock","basionymAuthorTeam":{"authorTeam":"Wittrock","author":["Wittrock"]}}}],"parser_run":1,"positions":{"0":["genus",11],"12":["species",21],"22":["author_word",30]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
14757	Chaetophora incrassata	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Chaetophora incrassata (Hudson) Hazen","normalized":"Chaetophora incrassata (Hudson) Hazen","canonical":"Chaetophora incrassata","hybrid":false,"details":[{"genus":{"string":"Chaetophora"},"species":{"string":"incrassata","authorship":"(Hudson) Hazen","combinationAuthorTeam":{"authorTeam":"Hazen","author":["Hazen"]},"basionymAuthorTeam":{"authorTeam":"Hudson","author":["Hudson"]}}}],"parser_run":1,"positions":{"0":["genus",11],"12":["species",22],"24":["author_word",30],"32":["author_word",37]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
14765	Gloeotila protogenita	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Gloeotila protogenita Kützing","normalized":"Gloeotila protogenita Kützing","canonical":"Gloeotila protogenita","hybrid":false,"details":[{"genus":{"string":"Gloeotila"},"species":{"string":"protogenita","authorship":"Kützing","basionymAuthorTeam":{"authorTeam":"Kützing","author":["Kützing"]}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",21],"22":["author_word",29]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
14789	Microspora wittrockii	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Microspora wittrockii (Wille) Lagerheim","normalized":"Microspora wittrockii (Wille) Lagerheim","canonical":"Microspora wittrockii","hybrid":false,"details":[{"genus":{"string":"Microspora"},"species":{"string":"wittrockii","authorship":"(Wille) Lagerheim","combinationAuthorTeam":{"authorTeam":"Lagerheim","author":["Lagerheim"]},"basionymAuthorTeam":{"authorTeam":"Wille","author":["Wille"]}}}],"parser_run":1,"positions":{"0":["genus",10],"11":["species",21],"23":["author_word",28],"30":["author_word",39]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
14809	Stigeoclonium helveticum	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Stigeoclonium helveticum Vischer","normalized":"Stigeoclonium helveticum Vischer","canonical":"Stigeoclonium helveticum","hybrid":false,"details":[{"genus":{"string":"Stigeoclonium"},"species":{"string":"helveticum","authorship":"Vischer","basionymAuthorTeam":{"authorTeam":"Vischer","author":["Vischer"]}}}],"parser_run":1,"positions":{"0":["genus",13],"14":["species",24],"25":["author_word",32]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
15369	Spirogyra setiformis	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Spirogyra setiformis (Roth) Kützing","normalized":"Spirogyra setiformis (Roth) Kützing","canonical":"Spirogyra setiformis","hybrid":false,"details":[{"genus":{"string":"Spirogyra"},"species":{"string":"setiformis","authorship":"(Roth) Kützing","combinationAuthorTeam":{"authorTeam":"Kützing","author":["Kützing"]},"basionymAuthorTeam":{"authorTeam":"Roth","author":["Roth"]}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",20],"22":["author_word",26],"28":["author_word",35]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
18754	Ulva rigida	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Ulva rigida C. Agardh","normalized":"Ulva rigida C. Agardh","canonical":"Ulva rigida","hybrid":false,"details":[{"genus":{"string":"Ulva"},"species":{"string":"rigida","authorship":"C. Agardh","basionymAuthorTeam":{"authorTeam":"C. Agardh","author":["C. Agardh"]}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",11],"12":["author_word",14],"15":["author_word",21]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
33367	Spirogyra parvula	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Spirogyra parvula (Transeau) Czurda","normalized":"Spirogyra parvula (Transeau) Czurda","canonical":"Spirogyra parvula","hybrid":false,"details":[{"genus":{"string":"Spirogyra"},"species":{"string":"parvula","authorship":"(Transeau) Czurda","combinationAuthorTeam":{"authorTeam":"Czurda","author":["Czurda"]},"basionymAuthorTeam":{"authorTeam":"Transeau","author":["Transeau"]}}}],"parser_run":1,"positions":{"0":["genus",9],"10":["species",17],"19":["author_word",27],"29":["author_word",35]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
38176	Ulva scandinavica	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Ulva scandinavica Bliding","normalized":"Ulva scandinavica Bliding","canonical":"Ulva scandinavica","hybrid":false,"details":[{"genus":{"string":"Ulva"},"species":{"string":"scandinavica","authorship":"Bliding","basionymAuthorTeam":{"authorTeam":"Bliding","author":["Bliding"]}}}],"parser_run":1,"positions":{"0":["genus",4],"5":["species",17],"18":["author_word",25]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
332392	Vireonidae	3.1.4	1	1	{"scientificName":{"parsed":true,"parser_version":"3.1.4","verbatim":"Vireonidae","normalized":"Vireonidae","canonical":"Vireonidae","hybrid":false,"details":[{"uninomial":{"string":"Vireonidae"}}],"parser_run":1,"positions":{"0":["uninomial",10]}}}	2015-04-21 12:24:58	2015-04-21 12:24:58
