71	UPUPIDAE	U	8	2012-07-10 12:14:56	2012-07-10 12:14:56
72	CORACIIFORMES	C	13	2012-07-10 12:14:56	2012-07-10 12:14:56
73	CICONIIFORMES	C	13	2012-07-10 12:14:56	2012-07-10 12:14:56
74	SCOLOPACIDAE	S	12	2012-07-10 12:14:56	2012-07-10 12:14:56
75	GRUIFORMES	G	10	2012-07-10 12:14:56	2012-07-10 12:14:56
76	PROCELLARIIDAE	P	14	2012-07-10 12:14:56	2012-07-10 12:14:56
77	PHOENICOPTERIDAE	P	16	2012-07-10 12:14:56	2012-07-10 12:14:56
78	PARULIDAE	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
79	CUCULIFORMES	C	12	2012-07-10 12:14:56	2012-07-10 12:14:56
80	LARIDAE	L	7	2012-07-10 12:14:56	2012-07-10 12:14:56
81	HIRUNDINIDAE	H	12	2012-07-10 12:14:56	2012-07-10 12:14:56
82	GLAREOLIDAE	G	11	2012-07-10 12:14:56	2012-07-10 12:14:56
83	FALCONIDAE	F	10	2012-07-10 12:14:56	2012-07-10 12:14:56
84	CORACIIDAE	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
85	CICONIIDAE	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
86	ULVALES	U	7	2012-07-10 12:14:56	2012-07-10 12:14:56
87	CLADOPHORALES	C	13	2012-07-10 12:14:56	2012-07-10 12:14:56
88	KLEBSORMIDIACEAE	K	16	2012-07-10 12:14:56	2012-07-10 12:14:56
89	TETRASPORACEAE	T	14	2012-07-10 12:14:56	2012-07-10 12:14:56
90	CHLOROCOCCACEAE	C	15	2012-07-10 12:14:56	2012-07-10 12:14:56
91	BRYOPSIDALES	B	12	2012-07-10 12:14:56	2012-07-10 12:14:56
92	BRYOPSIDACEAE	B	13	2012-07-10 12:14:56	2012-07-10 12:14:56
93	ANHINGIDAE	A	10	2012-07-10 12:14:56	2012-07-10 12:14:56
94	AEGITHALIDAE	A	12	2012-07-10 12:14:56	2012-07-10 12:14:56
95	SPONGOMORPHA	S	12	2012-07-10 12:14:56	2012-07-10 12:14:56
96	ENTOCLADIA	E	10	2012-07-10 12:14:56	2012-07-10 12:14:56
97	CHARACIUM	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
98	APHANOCHAETE	A	12	2012-07-10 12:14:56	2012-07-10 12:14:56
99	DICRANOCHAETE	D	13	2012-07-10 12:14:56	2012-07-10 12:14:56
100	TRERON	T	6	2012-07-10 12:14:56	2012-07-10 12:14:56
101	SURNICULUS	S	10	2012-07-10 12:14:56	2012-07-10 12:14:56
102	CHAETONEMA	C	10	2012-07-10 12:14:56	2012-07-10 12:14:56
103	LYSURUS	L	7	2012-07-10 12:14:56	2012-07-10 12:14:56
104	PASSERINA	P	9	2012-07-10 12:14:56	2012-07-10 12:14:56
105	XIPHORHYNCHUS	X	13	2012-07-10 12:14:56	2012-07-10 12:14:56
106	PREMNORNIS	P	10	2012-07-10 12:14:56	2012-07-10 12:14:56
107	PINICOLA	P	8	2012-07-10 12:14:56	2012-07-10 12:14:56
108	CALCARIUS	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
109	FRINGILLA	F	9	2012-07-10 12:14:56	2012-07-10 12:14:56
110	CHILIA	C	6	2012-07-10 12:14:56	2012-07-10 12:14:56
111	LINURGUS	L	8	2012-07-10 12:14:56	2012-07-10 12:14:56
112	DROMAIUS	D	8	2012-07-10 12:14:56	2012-07-10 12:14:56
113	DIOMEDEA	D	8	2012-07-10 12:14:56	2012-07-10 12:14:56
114	ANASTOMUS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
115	EULABEORNIS	E	11	2012-07-10 12:14:56	2012-07-10 12:14:56
116	BOTAURUS	B	8	2012-07-10 12:14:56	2012-07-10 12:14:56
117	HEMICIRCUS	H	10	2012-07-10 12:14:56	2012-07-10 12:14:56
118	GECINULUS	G	9	2012-07-10 12:14:56	2012-07-10 12:14:56
119	ROLLULUS	R	8	2012-07-10 12:14:56	2012-07-10 12:14:56
120	VULTUR	V	6	2012-07-10 12:14:56	2012-07-10 12:14:56
121	SIPHONORHIS	S	11	2012-07-10 12:14:56	2012-07-10 12:14:56
122	OCEANITES	O	9	2012-07-10 12:14:56	2012-07-10 12:14:56
123	KOZLOWIA	K	8	2012-07-10 12:14:56	2012-07-10 12:14:56
124	ECTOCHAETE	E	10	2012-07-10 12:14:56	2012-07-10 12:14:56
125	DRAPARNALDIA	D	12	2012-07-10 12:14:56	2012-07-10 12:14:56
126	GOMONTIA	G	8	2012-07-10 12:14:56	2012-07-10 12:14:56
127	APIOCYSTIS	A	10	2012-07-10 12:14:56	2012-07-10 12:14:56
128	FULMARUS	F	8	2012-07-10 12:14:56	2012-07-10 12:14:56
129	GLACIALIS	G	9	2012-07-10 12:14:56	2012-07-10 12:14:56
130	LINNAEUS	L	8	2012-07-10 12:14:56	2012-07-10 12:14:56
131	1761	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
132	MORUS	M	5	2012-07-10 12:14:56	2012-07-10 12:14:56
133	BASSANUS	B	8	2012-07-10 12:14:56	2012-07-10 12:14:56
134	1758	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
135	ARDEA	A	5	2012-07-10 12:14:56	2012-07-10 12:14:56
136	CINEREA	C	7	2012-07-10 12:14:56	2012-07-10 12:14:56
137	BUBULCUS	B	8	2012-07-10 12:14:56	2012-07-10 12:14:56
138	IBIS	I	4	2012-07-10 12:14:56	2012-07-10 12:14:56
139	NYCTICORAX	N	10	2012-07-10 12:14:56	2012-07-10 12:14:56
140	CICONIA	C	7	2012-07-10 12:14:56	2012-07-10 12:14:56
141	NIGRA	N	5	2012-07-10 12:14:56	2012-07-10 12:14:56
142	PLATALEA	P	8	2012-07-10 12:14:56	2012-07-10 12:14:56
143	LEUCORODIA	L	10	2012-07-10 12:14:56	2012-07-10 12:14:56
144	CYGNUS	C	6	2012-07-10 12:14:56	2012-07-10 12:14:56
145	BRANTA	B	6	2012-07-10 12:14:56	2012-07-10 12:14:56
146	BERNICLA	B	8	2012-07-10 12:14:56	2012-07-10 12:14:56
147	ANSER	A	5	2012-07-10 12:14:56	2012-07-10 12:14:56
148	ALBIFRONS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
149	SCOPOLI	S	7	2012-07-10 12:14:56	2012-07-10 12:14:56
150	1769	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
151	ERYTHROPUS	E	10	2012-07-10 12:14:56	2012-07-10 12:14:56
152	ANAS	A	4	2012-07-10 12:14:56	2012-07-10 12:14:56
153	STREPERA	S	8	2012-07-10 12:14:56	2012-07-10 12:14:56
154	CRECCA	C	6	2012-07-10 12:14:56	2012-07-10 12:14:56
155	PENELOPE	P	8	2012-07-10 12:14:56	2012-07-10 12:14:56
156	BUCEPHALA	B	9	2012-07-10 12:14:56	2012-07-10 12:14:56
157	CLANGULA	C	8	2012-07-10 12:14:56	2012-07-10 12:14:56
158	HISTRIONICUS	H	12	2012-07-10 12:14:56	2012-07-10 12:14:56
159	SOMATERIA	S	9	2012-07-10 12:14:56	2012-07-10 12:14:56
160	SPECTABILIS	S	11	2012-07-10 12:14:56	2012-07-10 12:14:56
161	MELANITTA	M	9	2012-07-10 12:14:56	2012-07-10 12:14:56
162	MERGUS	M	6	2012-07-10 12:14:56	2012-07-10 12:14:56
163	SERRATOR	S	8	2012-07-10 12:14:56	2012-07-10 12:14:56
164	MERGELLUS	M	9	2012-07-10 12:14:56	2012-07-10 12:14:56
165	ALBELLUS	A	8	2012-07-10 12:14:56	2012-07-10 12:14:56
166	ELANUS	E	6	2012-07-10 12:14:56	2012-07-10 12:14:56
167	CAERULEUS	C	9	2012-07-10 12:14:56	2012-07-10 12:14:56
168	DESFONTAINES	D	12	2012-07-10 12:14:56	2012-07-10 12:14:56
169	1789	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
170	ACCIPITER	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
171	NISUS	N	5	2012-07-10 12:14:56	2012-07-10 12:14:56
172	BUTEO	B	5	2012-07-10 12:14:56	2012-07-10 12:14:56
173	FALCO	F	5	2012-07-10 12:14:56	2012-07-10 12:14:56
174	RUPICOLOIDES	R	12	2012-07-10 12:14:56	2012-07-10 12:14:56
175	A	A	1	2012-07-10 12:14:56	2012-07-10 12:14:56
176	SMITH	S	5	2012-07-10 12:14:56	2012-07-10 12:14:56
177	1829	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
178	VESPERTINUS	V	11	2012-07-10 12:14:56	2012-07-10 12:14:56
179	1766	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
180	PHALCOBOENUS	P	12	2012-07-10 12:14:56	2012-07-10 12:14:56
181	AUSTRALIS	A	9	2012-07-10 12:14:56	2012-07-10 12:14:56
182	J	J	1	2012-07-10 12:14:56	2012-07-10 12:14:56
183	F	F	1	2012-07-10 12:14:56	2012-07-10 12:14:56
184	GMELIN	G	6	2012-07-10 12:14:56	2012-07-10 12:14:56
185	1788	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
186	MILVAGO	M	7	2012-07-10 12:14:56	2012-07-10 12:14:56
187	CHIMANGO	C	8	2012-07-10 12:14:56	2012-07-10 12:14:56
188	VIEILLOT	V	8	2012-07-10 12:14:56	2012-07-10 12:14:56
189	1816	1	4	2012-07-10 12:14:56	2012-07-10 12:14:56
190	MICRASTUR	M	9	2012-07-10 12:14:56	2012-07-10 12:14:56
191	PLUMBEUS	P	8	2012-07-10 12:14:56	2012-07-10 12:14:56
192	W	W	1	2012-07-10 12:14:56	2012-07-10 12:14:56
193	L	L	1	2012-07-10 12:14:56	2012-07-10 12:14:56
194	SCLATER	S	7	2012-07-10 12:14:56	2012-07-10 12:14:56
